	features	ambiguous_features	spliced_features	unspliced_features	gene_count_corr	means	dispersions	dispersions_norm	velocity_gamma	velocity_r2	velocity_genes	spearmans_score	velocity_score	to 10	to 17	to 1	to 3
IGSF9	IGSF9	IGSF9	IGSF9	IGSF9	-0.0541	0.121808335	0.22002387	0.068288825	0.14319064	-0.17355883121490479	False	0.2311412203840767	0	-0.057157067932337546	0.12795855056382607	-0.07285907697648263	-0.02119391567819452
IGSF8	IGSF8	IGSF8	IGSF8	IGSF8	-0.0433	0.28202787	0.22612138	-0.036917277	0.04452272	-0.13806676864624023	False	0.14840746787110737	0	0.019245332877799715	0.0068788964152651615	-0.01299006815193996	-0.008982244556356683
TSTD1	TSTD1	TSTD1	TSTD1	TSTD1	0.056	0.95809084	0.4018155	0.0103256265	0.112103395	-0.17665517330169678	False	0.42770929572686983	0	-0.11641099699933544	-0.06802742023784056	0.11827289703820787	0.013869777175384814
USF1	USF1	USF1	USF1	USF1	-0.0335	0.048342317	0.22205986	0.07570324	0.38906255	-0.18702948093414307	False	0.1039318368607199	0	0.008695343299992643	0.025011305662838865	-0.02229529989400182	-0.011181219134229013
OLFML2B	OLFML2B	OLFML2B	OLFML2B	OLFML2B	-0.0706	0.013168344	0.71570706	1.8734168	0.36390132	0.5297427773475647	True	0.5293624531859181	0	0.1152746766901335	0.13854589898603328	-0.17580049771329864	-0.023810836450797113
MPC2	MPC2	MPC2	MPC2	MPC2	0.0931	1.6233652	1.0270972	0.648035	0.010623978	0.10362392663955688	True	0.3581884146570328	0	0.03950206473208179	-0.06591565234691833	0.012967595665658286	0.05788847772623468
F5	F5	F5	F5	F5	0.039	0.7228368	0.5963298	1.2071545	0.3643386	0.6930670738220215	True	0.8478376807329607	15	-0.06217915505662488	0.05023270770142812	-0.03675029647598935	0.06559632792861513
ABL2	ABL2	ABL2	ABL2	ABL2	-0.014	0.14215147	0.31218052	0.4038954	1.1915665	-0.7533519268035889	False	0.27183705471576847	0	-0.003875878294880777	0.072735176121037	-0.05766092595292342	-0.010723646749113061
GLUL	GLUL	GLUL	GLUL	GLUL	-0.2106	0.8617586	1.2071694	1.8984799	0.0063317106	0.09269654750823975	False	0.27695198561266704	0	0.21297873232869846	0.3277912432226589	-0.3746580074772056	-0.07722701473053749
RGS16	RGS16	RGS16	RGS16	RGS16	-0.0805	0.252599	1.7479101	5.6323876	0.026980996	0.6143333911895752	True	0.34081372784674896	7	0.004026195693263639	0.16437849382254507	-0.15953376612572998	0.03053250023507373
EDEM3	EDEM3	EDEM3	EDEM3	EDEM3	-0.0773	0.34073487	0.34343928	0.37025356	0.46103403	0.37692779302597046	True	0.28510920891010766	0	0.11723212832403845	0.1057718786745334	-0.1484684547253991	-0.02259552153710427
TRMT1L	TRMT1L	TRMT1L	TRMT1L	TRMT1L	-0.0339	0.11817572	0.22809777	0.09769149	0.3103319	-0.3241535425186157	False	0.19195973526488994	0	0.017120635783925028	0.022206919659727875	-0.015899084726918297	-0.032268550630663265
IVNS1ABP	IVNS1ABP	IVNS1ABP	IVNS1ABP	IVNS1ABP	-0.0242	0.8740007	0.5719936	0.4093086	0.28661716	0.3957945704460144	True	0.6957166514671045	15	0.07173611834780078	0.06119055457556362	-0.09898795896100389	0.013930946098358009
PTGS2	PTGS2	PTGS2	PTGS2	PTGS2	0.0267	0.22300401	0.85430014	2.378131	0.13850468	0.3217238187789917	True	0.5666413997952153	7	-0.022929316164126128	-0.01908865571544185	-0.01052197189005145	0.09852422418707114
ASPM	ASPM	ASPM	ASPM	ASPM	0.1992	0.4133334	1.6135435	4.7783566	0.19349836	0.893671840429306	True	0.6055714128422801	0	-0.03823531579695335	0.002453885402986908	-0.05770087300632506	0.1887702711432581
KIF14	KIF14	KIF14	KIF14	KIF14	0.1678	0.19464377	1.0605767	3.1293275	0.50503725	0.8451796770095825	True	0.601445169868189	11	-0.015080511453828339	0.010633591398593068	-0.06213928490359954	0.15057037412755467
CSRP1	CSRP1	CSRP1	CSRP1	CSRP1	0.0002	0.3104074	0.26621512	0.1022345	0.097122855	-0.2861475944519043	False	0.2736653531540114	0	-0.04038521138448869	0.02796125317516005	-0.011530689409783223	0.02231574663104348
UBE2T	UBE2T	UBE2T	UBE2T	UBE2T	0.2334	0.5011158	1.1046543	3.012174	0.023051463	0.507863312959671	True	0.55396501885015	7	-0.021625837327033333	-0.014239458559280748	-0.1141472417350752	0.34182028692420774
KDM5B	KDM5B	KDM5B	KDM5B	KDM5B	-0.1201	0.8091246	0.6244185	0.5322189	0.36201328	0.281235933303833	True	0.6065080905271838	6	0.06269511512948611	0.23713559654676175	-0.1873591137719854	-0.13853256732334718
REN	REN	REN	REN	REN	0.0028	0.056580998	1.3376503	4.1383452	0.03146616	0.0009233951568603516	False	0.19971731844190282	0	-0.04610980126875056	-0.09802360968732157	0.11874836348622152	-0.017263230782768212
KISS1	KISS1	KISS1	KISS1	KISS1	-0.014	0.06445065	0.2854404	0.30651596	0.43652236	-0.06192123889923096	False	0.2642342248240086	0	0.004538180574662419	-0.059342551991469955	0.05737296112201873	-0.018592534761972153
GOLT1A	GOLT1A	GOLT1A	GOLT1A	GOLT1A	-0.0258	0.6088451	0.33446366	0.19425203	0.15299444	-0.1374659538269043	False	0.3897182956760312	0	-0.03539534717154821	-0.11544556995440719	0.1432550486380818	-0.05432908176269474
LEMD1	LEMD1	LEMD1	LEMD1	LEMD1	0.0236	0.09186814	0.23213819	0.11240545	0.4310821	0.04785001277923584	True	0.43245239583401324	0	-0.05267111499085429	-0.05326425570329713	0.08600215223593884	-0.024957646029109538
NUCKS1	NUCKS1	NUCKS1	NUCKS1	NUCKS1	0.1143	1.2997396	1.0445209	1.3517509	0.052803177	0.545028418302536	True	0.7249550073176158	10	-0.14852643097167578	0.06701937508509039	-0.043574637298605966	0.16285112712981353
RAB29	RAB29	RAB29	RAB29	RAB29	0.0425	0.15709728	0.20444778	0.011565416	0.10942615	-0.47797393798828125	False	0.163540524958979	0	0.00918864261065312	-0.014975828415214913	0.01719316795360844	-0.022280044658055963
RAB7B	RAB7B	RAB7B	RAB7B	RAB7B	0.0471	0.09799468	0.18890782	-0.045026414	0.7148897	0.35677850246429443	True	0.6692767196885091	0	-0.052637037684771085	-0.06648969096131407	0.09322143700624934	-0.01404538176765534
YOD1	YOD1	YOD1	YOD1	YOD1	-0.0551	0.20941103	0.39495978	0.7053523	0.04446785	0.03430378437042236	True	0.1774379222394243	0	-0.010588542405095757	-0.007501255622912528	0.01149767650142841	0.0022939273908004904
LAMB3	LAMB3	LAMB3	LAMB3	LAMB3	0.0151	0.80291057	0.7151234	0.7448768	0.2246749	0.05866819620132446	True	0.48900915187472127	0	-0.10088471379092362	-0.14946119165050256	0.19502528482553003	-0.019356117255139478
NEK2	NEK2	NEK2	NEK2	NEK2	0.1226	0.07847874	0.6918947	1.7866994	0.15885602	0.7672477066516876	True	0.5694707024688457	0	-0.020825989227260606	0.01346654621112097	-0.04409304947032597	0.10767524815019007
ESRRG	ESRRG	ESRRG	ESRRG	ESRRG	-0.0622	0.011455294	1.7444713	5.619864	2.5476048	0.9037699699401855	True	0.26172057320425035	0	-0.05708627293044441	0.14941045496331423	-0.09461360187889319	-0.01428763768242364
GPATCH2	GPATCH2	GPATCH2	GPATCH2	GPATCH2	-0.0422	0.41436458	0.28851786	0.17963985	0.91364217	-0.053699612617492676	False	0.5412284414809075	0	0.05686626764713678	0.103347757797962	-0.11041791789969606	-0.029432062110520282
DUSP10	DUSP10	DUSP10	DUSP10	DUSP10	-0.0323	0.024399912	0.29004908	0.32329944	0.40678895	0.05470132827758789	True	0.3486390008588718	0	0.07871042341093751	0.024859353173419658	-0.061386937025525334	-0.009240725936483035
LINC01705	LINC01705	LINC01705	LINC01705	LINC01705	-0.0084	0.003562285	0.71017975	1.8532879	0.71267647	0.3945387601852417	True	0.43123021178681326	0	-0.0015361137391172643	-0.0011904781547469041	0.004088204077635892	-0.005414633819478062
TP53BP2	TP53BP2	TP53BP2	TP53BP2	TP53BP2	-0.0335	0.37081766	0.26122093	0.08490143	0.3309396	-0.16291511058807373	False	0.21385591074417382	0	-0.005289722894973473	0.1422103208147199	-0.11602844217217137	-0.01594778851196591
WDR26	WDR26	WDR26	WDR26	WDR26	-0.0385	0.21967545	0.24228343	0.14935139	1.1943575	-0.9066483974456787	False	0.3780192467618792	0	0.09351070345732357	0.08840038098665784	-0.11328125760085461	-0.039482567859425416
LBR	LBR	LBR	LBR	LBR	0.0898	0.7586262	0.49337333	0.8089172	0.08349408	0.04030275344848633	True	0.36234576695277804	0	-0.06464675700982618	0.03331840261129493	-0.04758422907030683	0.13245106510637528
ENAH	ENAH	ENAH	ENAH	ENAH	-0.0654	0.65044606	0.66419584	1.4696614	0.41411182	0.7370982766151428	True	0.7702783573101197	7	-0.003187816280931025	0.35393264599900187	-0.3065414457683813	-0.009369144509375083
PARP1	PARP1	PARP1	PARP1	PARP1	0.0605	0.5805795	0.57895905	1.1399642	0.028490534	0.24735325574874878	True	0.5079770279884644	0	-0.014863793226423828	0.21083696439097888	-0.23943326961898914	0.15214939524220122
AGT	AGT	AGT	AGT	AGT	-0.0638	0.13633285	0.99423987	2.8877487	0.012246364	0.08178949356079102	True	0.13153938138748508	0	0.2721025159808422	0.04455059229011551	-0.17029617920731602	-0.04532337512455706
AL445524.1	AL445524.1	AL445524.1	AL445524.1	AL445524.1	0.0751	0.6290623	0.5313097	0.95565593	0.03605266	-0.22275686264038086	False	0.4335854484843308	0	0.06837170992645886	-0.22168753229753613	0.17836758277749443	-0.05038202006021267
SIPA1L2	SIPA1L2	SIPA1L2	SIPA1L2	SIPA1L2	-0.0181	0.19942561	0.6375875	1.5889289	1.0919992	0.7412438988685608	True	0.6569076162134285	0	0.09723779459108549	0.17189528417819996	-0.2062474832697857	0.0031810073314152455
IRF2BP2	IRF2BP2	IRF2BP2	IRF2BP2	IRF2BP2	-0.0379	0.94015944	0.40840915	0.025784468	0.018443836	-0.1305309534072876	False	0.24710526076732542	0	0.015161869897675114	0.18835996020623652	-0.1666316836565574	-0.01920031836152874
ARID4B	ARID4B	ARID4B	ARID4B	ARID4B	-0.0309	0.9628227	0.63968945	0.5680217	0.49487004	-1.305032730102539	False	0.5478269200742281	0	0.06461973772879856	0.14505489183575324	-0.14613549164614914	-0.04254378245230205
B3GALNT2	B3GALNT2	B3GALNT2	B3GALNT2	B3GALNT2	-0.0459	0.19253549	0.19314206	-0.029606596	1.4832721	-1.1340131759643555	False	0.3740369642387739	0	0.033696923009636746	0.09667305887719065	-0.09707828500717001	-0.01644223749241149
LYST	LYST	LYST	LYST	LYST	-0.0001	0.14581457	0.24010643	0.1414234	1.331333	0.4095912575721741	True	0.6496710580661585	12	0.016431025224214853	0.024048855350390235	-0.02293736926408197	-0.017979895463394527
ERO1B	ERO1B	ERO1B	ERO1B	ERO1B	-0.0446	0.013319648	0.3824579	0.6598243	0.33708557	0.06365060806274414	True	0.24000011827833206	0	0.09114500980014709	0.021600002788751405	-0.06111430878094611	-0.019663138625530263
RGS7	RGS7	RGS7	RGS7	RGS7	-0.0649	0.01843086	0.73550385	1.9455107	11.029392	0.7403415143489838	True	0.4636553707420392	21	-0.006226747749880285	0.17020938833743265	-0.1383440807546236	-0.020533011529678975
FH	FH	FH	FH	FH	-0.0197	0.3983465	0.29112634	0.18869299	0.07462639	-0.0388641357421875	False	0.41115548365145793	0	-0.05887361357278362	0.12312049051097426	-0.11711078142057361	0.10080766316218996
CEP170	CEP170	CEP170	CEP170	CEP170	-0.0869	0.3170454	0.48072794	0.84673613	0.54675597	0.5424173772335052	True	0.5822510821916476	21	0.018831629523624945	0.27612163826070346	-0.24587897981018542	-0.019579499717801048
HNRNPU	HNRNPU	HNRNPU	HNRNPU	HNRNPU	-0.0301	1.5330867	0.5823819	0.15693343	0.090683036	-0.37912726402282715	False	0.32051265057633904	0	-0.046037547762758486	0.12927642711232423	-0.10282712324430383	0.03480239278363485
ZNF669	ZNF669	ZNF669	ZNF669	ZNF669	-0.0487	0.12820055	0.19626896	-0.018219383	0.06056853	-0.08864355087280273	False	0.11169378640787467	0	-0.0005677731317159647	0.1125785715368854	-0.09817528089712821	-0.001929606288660457
ZNF124	ZNF124	ZNF124	ZNF124	ZNF124	-0.0226	0.034282185	0.20105831	-0.0007780072	3.9109652	-0.33515775203704834	False	0.353140583277607	0	-0.005613218669700011	0.0660397910702345	-0.04937454199077761	-0.01424783273170746
ISG15	ISG15	ISG15	ISG15	ISG15	-0.0112	3.651743	3.9219265	1.5499899	0.0009340703	0.024045169353485107	False	0.3494070687081035	0	0.14045357234857322	-0.3051205758566444	0.2692584247327751	-0.1907229136546298
TP73	TP73	TP73	TP73	TP73	-0.0516	0.02694806	0.68976647	1.778949	0.08816962	0.24712473154067993	True	0.44322262062505013	8	-0.02751578456940191	0.15114664353562463	-0.13039357340264615	0.030148196579241972
VPS13D	VPS13D	VPS13D	VPS13D	VPS13D	-0.0172	0.16836394	0.2344517	0.12083059	1.4861081	-0.42873942852020264	False	0.40210936116841334	0	0.012458884990318124	0.01892211130632649	-0.014868034701661438	-0.021354150435926773
PADI1	PADI1	PADI1	PADI1	PADI1	0.0389	0.24669024	0.6713485	1.7118763	1.1769041	0.8685390949249268	True	0.8836276622124546	19	-0.058832389767476324	-0.2374775905928077	0.2585306701611885	-0.04151071993883507
MRTO4	MRTO4	MRTO4	MRTO4	MRTO4	0.0458	0.72883105	0.2725172	-0.04535785	0.10232627	-0.6607502698898315	False	0.3553550804877882	0	-0.09451654154211359	0.008534739072071394	0.014493154569754472	0.07368306886810716
OTUD3	OTUD3	OTUD3	OTUD3	OTUD3	-0.0269	0.22099921	0.19326249	-0.029168027	0.3351099	-0.08679986000061035	False	0.27236860725461215	0	0.02096911624942539	0.040631724758930704	-0.054183342523091295	0.016879252632115725
CDA	CDA	CDA	CDA	CDA	0.043	0.60059965	1.115455	3.2151394	0.08942278	0.5618018805980682	True	0.721630258184076	4	-0.09525436363350315	-0.10509904416860753	0.1472362605247705	-0.005591258862825491
PINK1	PINK1	PINK1	PINK1	PINK1	0.0046	0.42260486	0.24632794	0.033212826	0.1436894	-0.2556793689727783	False	0.3715891536860719	0	-0.03958122701003734	-0.09224289293010475	0.12428600564386953	-0.052337182284011644
ZBTB40	ZBTB40	ZBTB40	ZBTB40	ZBTB40	-0.0458	0.2086342	0.21128328	0.036458228	0.80075663	-0.7688541412353516	False	0.3658906424517139	0	0.040801265028713216	0.0732363302265523	-0.07126779784801882	-0.03875283389489669
EPHB2	EPHB2	EPHB2	EPHB2	EPHB2	-0.0218	0.01979821	0.24314357	0.15248376	0.86285305	0.20482635498046875	True	0.40014512683109627	0	-0.01979518276981564	0.07074161749459339	-0.06394535222475814	0.030672240341438763
KDM1A	KDM1A	KDM1A	KDM1A	KDM1A	-0.1235	0.91269463	0.6306045	0.54672205	0.24350184	0.23800545930862427	True	0.6085605707309804	4	0.0016654894694540304	0.22383918101254566	-0.17010549725919993	-0.06952350071718708
MACO1	MACO1	MACO1	MACO1	MACO1	-0.0754	0.45961738	0.3238154	0.30214566	0.3978449	0.37299829721450806	True	0.4640133087728637	9	0.11951766377624835	0.12601926411416048	-0.15539294510681573	-0.05264928434103805
SH3BGRL3	SH3BGRL3	SH3BGRL3	SH3BGRL3	SH3BGRL3	-0.0078	3.186828	1.7850943	1.1234199	0.00096111884	-0.6797194480895996	False	0.0	0	0.07972682518590116	-0.16271226952047815	0.14767637064396644	-0.11832849191281992
HMGN2	HMGN2	HMGN2	HMGN2	HMGN2	0.0426	0.3240646	0.338917	0.3545582	2.8480866	0.7630811631679535	True	0.6642237647491747	8	-0.032960556715048446	0.02285595647182159	-0.05050339088264541	0.11949786186714574
ARID1A	ARID1A	ARID1A	ARID1A	ARID1A	0.0102	0.57678795	0.33373952	0.19145107	0.3571986	0.36810022592544556	True	0.6494158314232521	0	-0.02847786152263136	0.153674741778223	-0.14742654048264123	0.06796689687829827
TRNP1	TRNP1	TRNP1	TRNP1	TRNP1	0.1	1.4219838	0.5806919	0.15256412	0.055921774	0.19999659061431885	True	0.5034430604904352	4	-0.24652054422316538	-0.2338778659499563	0.3431172449786034	-0.003815612838985219
SYTL1	SYTL1	SYTL1	SYTL1	SYTL1	-0.0348	0.32434532	0.32325074	0.3001859	0.09259995	0.05625516176223755	True	0.545831434448864	0	-0.05850029218009033	0.10858441535475054	-0.07013442371970319	0.016043967211458524
PPP1R8	PPP1R8	PPP1R8	PPP1R8	PPP1R8	-0.0089	0.07680318	0.21155474	0.0374468	0.49046934	-0.47380995750427246	False	0.11159728595220808	0	-0.011527585128337703	0.02996376274446391	-0.021689300404609504	0.003938461670020803
SMPDL3B	SMPDL3B	SMPDL3B	SMPDL3B	SMPDL3B	-0.054	0.16743915	0.2361002	0.1268339	0.29842502	0.17629903554916382	True	0.44717751468355155	17	-0.03875404056070468	0.1555050223026826	-0.11543980038663608	-0.0009983066978610682
SESN2	SESN2	SESN2	SESN2	SESN2	0.105	0.4805695	0.5497445	1.0862693	0.16675639	0.33594751358032227	True	0.7273887281971065	10	0.004519990209535163	-0.07629775622783268	0.04273540017152991	0.05441638127752893
SERINC2	SERINC2	SERINC2	SERINC2	SERINC2	-0.0628	1.060512	0.5368481	0.21773633	0.052359667	0.13184458017349243	True	0.4536587858012065	5	0.005171284619318286	0.03790038727527365	-0.002780767419173976	-0.0825789793781163
TINAGL1	TINAGL1	TINAGL1	TINAGL1	TINAGL1	-0.0074	1.0833049	0.43731964	-0.013080699	0.038971562	-0.44487762451171875	False	0.19747816034878754	0	-0.057057572524383614	-0.1591771743931362	0.1617251753192572	0.024565097720592163
CCDC28B	CCDC28B	CCDC28B	CCDC28B	CCDC28B	-0.0554	0.19541904	0.33309546	0.4800613	0.1212372	-0.14058995246887207	False	0.3667081458568912	0	-0.026366497037387117	0.08987416259292624	-0.06116467452595118	-0.008901931682449776
RBBP4	RBBP4	RBBP4	RBBP4	RBBP4	-0.076	0.51592606	0.3170626	0.2787089	0.4419435	-0.4312267303466797	False	0.5353434313978291	0	0.042237693719670226	0.18923299282785536	-0.2058533523386596	0.03898074963378338
GJB3	GJB3	GJB3	GJB3	GJB3	0.0585	0.34145585	0.3310359	0.32720557	0.072129115	0.10023295879364014	True	0.42203539407055435	8	-0.10149035701250486	-0.10160948799753308	0.1407525134966608	0.01125691288263987
ZMYM1	ZMYM1	ZMYM1	ZMYM1	ZMYM1	-0.0012	0.15965874	0.23466745	0.12161627	0.34685874	0.026687026023864746	True	0.3755491117740284	0	-0.03162665845076772	0.07889326040902374	-0.06187827810916562	0.0238656864110421
AGO1	AGO1	AGO1	AGO1	AGO1	-0.0391	0.24414124	0.28777444	0.31501585	0.17878969	-0.049543023109436035	False	0.411127635485169	0	0.02987087997731719	0.13032398706408085	-0.11957302694196743	-0.02896636930029796
MAP7D1	MAP7D1	MAP7D1	MAP7D1	MAP7D1	-0.0046	0.3355686	0.25739542	0.07162429	0.17702475	-0.23510098457336426	False	0.10621901199991537	0	0.005618477576309951	0.04724371160321197	-0.038738203554708805	-0.014811915257240862
ZC3H12A	ZC3H12A	ZC3H12A	ZC3H12A	ZC3H12A	0.0261	0.19017135	0.19285615	-0.0306478	0.084824294	-0.603959321975708	False	0.08549603020739324	0	-0.009625099572912774	-0.07242233577552908	0.07779571932881811	-0.021339219937090093
CDCA8	CDCA8	CDCA8	CDCA8	CDCA8	0.1725	0.20488992	0.7733484	2.083329	0.35891232	0.857340931892395	True	0.5448474610506847	10	-0.03148794809788385	0.010779404812102081	-0.06687571918690761	0.18415569190220332
MACF1	MACF1	MACF1	MACF1	MACF1	-0.0335	0.7891573	0.45529562	0.13570993	0.8824371	-0.3103673458099365	False	0.6704365034696725	0	-0.004105749790240248	0.1464294329137157	-0.11960450890800013	-0.017906970102409693
RLF	RLF	RLF	RLF	RLF	-0.0159	0.3846625	0.2290508	-0.026750287	0.7795464	-2.4151344299316406	False	0.11417989209973184	0	-0.02090204396106073	-0.041429769901010244	0.05079690458002148	-0.006881100354814542
GUCA2B	GUCA2B	GUCA2B	GUCA2B	GUCA2B	-0.1252	0.39926696	2.8967502	9.231934	0.0009195376	0.131818950176239	False	0.17660256280167624	0	0.41518428157775383	0.3115071865308957	-0.47539241497074863	-0.0671616126455474
RIMKLA	RIMKLA	RIMKLA	RIMKLA	RIMKLA	-0.0025	0.20214935	0.21447659	0.04808727	0.38536778	-0.04187643527984619	False	0.41954740519311784	0	0.016648917770976632	0.004826177028533686	-0.007305816487854819	-0.015022490696074562
PPIH	PPIH	PPIH	PPIH	PPIH	0.0764	0.5732668	0.29695705	0.049175903	0.15486233	0.130412757396698	True	0.5031060248345084	0	-0.04639475613266078	-0.03212561777221107	-0.007888277990982231	0.15216118060687056
CDC20	CDC20	CDC20	CDC20	CDC20	0.12	0.41810074	1.6460115	4.8910418	0.0060839895	0.4203384518623352	False	0.419460738598305	0	-0.03505239850582889	-0.005587309473812443	-0.027783956441415212	0.12815496298241885
ATP6V0B	ATP6V0B	ATP6V0B	ATP6V0B	ATP6V0B	-0.0302	2.0651445	0.80989933	0.050471894	0.0042438055	-1.3533885478973389	False	0.13991408091496083	0	0.15788090605167646	-0.04435101659665127	-0.04931753990936937	0.0043096843187359615
KIF2C	KIF2C	KIF2C	KIF2C	KIF2C	0.1895	0.24830186	1.0055997	2.9291182	0.17827466	0.8372108191251755	True	0.5507979545200424	15	-0.04353363592910249	-0.0010683000214865154	-0.07239466021180718	0.23985088805455332
PLK3	PLK3	PLK3	PLK3	PLK3	-0.0025	0.38128898	0.35755977	0.41926098	0.16829352	-0.14640212059020996	False	0.29596862628115733	0	-0.008409599139723082	-0.09456806170316996	0.0937959090864429	-0.014284332397020939
NASP	NASP	NASP	NASP	NASP	0.0554	0.663829	0.5024198	0.8439092	0.23009819	0.5837004482746124	True	0.6147529028087627	13	-0.07580047744453862	0.08855620699631964	-0.12260326582765849	0.21245742008064328
TSPAN1	TSPAN1	TSPAN1	TSPAN1	TSPAN1	-0.028	1.954348	0.9627752	0.3554599	0.16576234	0.14341038465499878	True	0.531689311640863	18	-0.1253676580364288	-0.2451402346051386	0.2908472216318469	-0.01445468435330931
ELAVL4	ELAVL4	ELAVL4	ELAVL4	ELAVL4	-0.0499	0.0062680696	1.598598	5.088638	0.31847066	0.6676891148090363	True	0.45342688658881075	0	-0.048877379113743444	0.13267830236425218	-0.08488632243158298	-0.01300497647829189
SCP2	SCP2	SCP2	SCP2	SCP2	-0.146	1.1017207	0.61141974	0.39067578	0.06580677	0.3340737819671631	True	0.5392289228762985	9	0.16880876363594183	0.20227660461475752	-0.24801315580962338	-0.05680088593755409
TMEM61	TMEM61	TMEM61	TMEM61	TMEM61	-0.1692	0.19254513	1.2488372	3.814915	0.0149867935	0.4152018427848816	True	0.4289091425500742	0	0.3477942519999899	0.35642624388841615	-0.4807930641721987	-0.06028014804245058
NFIA	NFIA	NFIA	NFIA	NFIA	0.0337	0.40013447	0.22890285	-0.02726376	3.6986961	0.22631818056106567	True	0.698153942111517	0	-0.03477728402891459	0.05384836851230143	-0.04785946666779604	0.048026484477972295
