Cluster	comparison	change	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:2000573	positive regulation of DNA biosynthetic process	12/863	67/18670	5.05683264281121e-05	0.00219056758880399	0.00190939025650975	XRCC5/CCT3/HSP90AB1/CCT6A/DDX39B/CCT2/CCT7/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0015931	nucleobase-containing compound transport	26/863	241/18670	5.42974950767089e-05	0.00232124970613556	0.00202329825131816	SLC29A4/CETN2/UPF3A/HNRNPU/HNRNPA3/TPR/RBM15B/DDX39B/ENY2/KHDRBS1/RANBP2/CKAP5/SSB/CPSF6/SLC25A36/DHX9/SLU7/FYTTD1/XPO1/SFPQ/SRSF9/SRSF6/IWS1/G3BP2/SRSF5/HNRNPA1	26
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031016	pancreas development	13/863	78/18670	5.45732348601587e-05	0.00232124970613556	0.00202329825131816	PAX4/INSM1/SOX4/NEUROG3/RFX3/IHH/RFX6/ONECUT2/BMP4/PROX1/FOXA2/GDF11/GSK3B	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0018393	internal peptidyl-lysine acetylation	20/863	161/18670	5.50769181896217e-05	0.00232124970613556	0.00202329825131816	EID1/SET/KANSL1/ACTL6A/RSF1/BRD7/PCGF2/MORF4L2/EPC1/BAG6/LDB1/KMT2A/USP22/MORF4L1/TAF7/RUVBL1/IWS1/BRD8/ING4/EP300	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090068	positive regulation of cell cycle process	30/863	298/18670	5.54328288032374e-05	0.00232124970613556	0.00202329825131816	INSM1/SOX4/PHIP/ATRX/PCBP4/TFDP2/MDM2/E2F7/HNRNPU/PLCB1/TPR/APEX1/RPL23/RAD21/ARID3A/NIPBL/CNOT7/DYNC1H1/PRMT1/KIF3B/PBX1/NUMA1/STXBP4/KMT2E/MED25/RANBP1/CUL3/RAB11A/SFPQ/EP300	30
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032200	telomere organization	21/863	175/18670	6.0485651262895e-05	0.00251190411236403	0.00218948059943372	XRCC5/ATRX/CCT3/HNRNPU/DHX36/HSP90AB1/APEX1/PARP1/CCT6A/TERF2IP/CCT2/PRKDC/CCT7/HDAC8/CCT4/CCT8/TNKS2/CCT5/XRCC6/YLPM1/HNRNPA1	21
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0045787	positive regulation of cell cycle	36/863	389/18670	6.25048762398718e-05	0.00257448363201111	0.00224402752402163	INSM1/SOX4/MLXIPL/PHIP/LFNG/PROX1/ATRX/PCBP4/TFDP2/MDM2/E2F7/HNRNPU/PLCB1/TPR/HSP90AB1/APEX1/RPL23/DDX39B/RAD21/ARID3A/NIPBL/CNOT7/DYNC1H1/PRMT1/KIF3B/PBX1/NUMA1/STXBP4/KMT2E/USP22/MED25/RANBP1/CUL3/RAB11A/SFPQ/EP300	36
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0033045	regulation of sister chromatid segregation	13/863	80/18670	7.1629153826211e-05	0.00292631299168057	0.00255069669722605	MAD1L1/ATRX/HNRNPU/IK/TPR/RAD21/NIPBL/NUMA1/HDAC8/LCMT1/CUL3/ZNF207/SFPQ	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0033119	negative regulation of RNA splicing	7/863	24/18670	7.62673424280526e-05	0.00306612842351351	0.00267256567064462	RBMX/RPS26/HNRNPK/SRSF9/SAP18/SRSF6/PTBP2	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043968	histone H2A acetylation	6/863	17/18670	7.64806910007673e-05	0.00306612842351351	0.00267256567064462	ACTL6A/MORF4L2/EPC1/MORF4L1/RUVBL1/BRD8	6
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0035270	endocrine system development	17/863	127/18670	7.68820261418314e-05	0.00306612842351351	0.00267256567064462	PAX4/MDK/INSM1/SOX4/NEUROG3/CDKN1C/RFX3/RFX6/ONECUT2/ETS1/BMP4/FOXA2/GSK3B/RBPJ/PBX1/NF1/CREB1	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007093	mitotic cell cycle checkpoint	20/863	165/18670	7.80174372185856e-05	0.00308691040963301	0.00269068011824728	SOX4/TOP2B/MAD1L1/PCBP4/TAOK1/TFDP2/MDM2/E2F7/IK/TPR/NAE1/ARID3A/PRKDC/CNOT7/RPL24/PRMT1/LCMT1/ZNF207/CDKN2B/EP300	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0030177	positive regulation of Wnt signaling pathway	21/863	179/18670	8.41058225629291e-05	0.00330181061233374	0.00287799611582523	SOX4/MACF1/SMARCA4/PTK7/RBPJ/CSNK2A1/PSMD2/VPS35/PSMD4/SPIN1/SULF2/PSMC5/TNKS2/PSMB4/PSMB1/RUVBL1/USP47/CSNK1G2/PSMB3/RNF146/USP8	21
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006475	internal protein amino acid acetylation	20/863	166/18670	8.49357060990282e-05	0.00330854203990401	0.00288386350940886	EID1/SET/KANSL1/ACTL6A/RSF1/BRD7/PCGF2/MORF4L2/EPC1/BAG6/LDB1/KMT2A/USP22/MORF4L1/TAF7/RUVBL1/IWS1/BRD8/ING4/EP300	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1900180	regulation of protein localization to nucleus	16/863	116/18670	8.62513710066646e-05	0.00333394722544992	0.00290600773083993	BMP4/CCT3/GSK3B/TPR/PARP1/CCT6A/CCT2/CCT7/TRIM28/CCT4/CCT8/NF1/GLUL/FYN/CCT5/PKIG	16
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043543	protein acylation	26/863	248/18670	8.76502732655924e-05	0.00333668653908789	0.00290839543108557	SOX4/EID1/HDAC2/SET/TAOK1/KANSL1/ACTL6A/RSF1/GSK3B/BRD7/PCGF2/TERF2IP/MORF4L2/EPC1/BAG6/LDB1/KMT2A/USP22/GLUL/MORF4L1/TAF7/RUVBL1/IWS1/BRD8/ING4/EP300	26
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0065004	protein-DNA complex assembly	26/863	248/18670	8.76502732655924e-05	0.00333668653908789	0.00290839543108557	TSPYL4/SET/NAP1L1/ATRX/CETN2/RSF1/SMARCA5/HMGB1/NASP/SMARCA4/PARP1/RBBP4/BDP1/UBTF/UBB/HP1BP3/NAP1L4/TBPL1/PSMC5/SENP6/ASF1A/TAF7/RUVBL1/CREB1/TAF11/HMGB2	26
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0017148	negative regulation of translation	23/863	209/18670	0.00010623678995075	0.00401383360528211	0.00349862511266381	ROCK1/RBM4/FXR1/CAPRIN1/PAIP2/EIF3E/DHX36/TPR/TNRC6B/CIRBP/CNOT7/PUM1/CELF1/IREB2/SRP9/HNRNPR/SAMD4B/RGS2/YTHDF2/AGO1/ILF3/TIA1/SYNCRIP	23
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0048813	dendrite morphogenesis	18/863	143/18670	0.000107683256533062	0.00403812211998983	0.00351979599712546	NEUROG3/FARP1/DBN1/CAMK2B/KIDINS220/RBFOX2/CAPRIN1/GSK3B/ABI2/DHX36/RERE/CUX1/TRAK1/BTBD3/ITGB1/UBE3A/FYN/PPP3CA	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0016573	histone acetylation	19/863	156/18670	0.00010948462111705	0.00407526089713465	0.00355216770735319	EID1/SET/KANSL1/ACTL6A/RSF1/BRD7/PCGF2/MORF4L2/EPC1/LDB1/KMT2A/USP22/MORF4L1/TAF7/RUVBL1/IWS1/BRD8/ING4/EP300	19
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1901653	cellular response to peptide	35/863	385/18670	0.000112113505388971	0.00414242915132043	0.00361071436473303	CACNA1A/PHIP/PKM/ROCK1/CFLAR/MAP1B/ATP2B1/SMARCC1/MDM2/GNAI2/ARID1B/GSK3B/APEX1/YWHAG/PARP1/RPL23/GRB2/ATP6V0E1/PIK3R3/BACE1/PRKDC/ATP6V1G1/PRKAR1A/STXBP4/ATP6V1D/ATP6V1B2/PTK2/FYN/MBD5/CREB1/GCLC/ATP6V1F/ERRFI1/SRSF5/HDAC5	35
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0016601	Rac protein signal transduction	8/863	34/18670	0.000125337570958745	0.00459723572312186	0.00400714277955696	STMN3/HACD3/ABI2/DYNLT1/NF1/WASF1/BRK1/NISCH	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:2000278	regulation of DNA biosynthetic process	15/863	108/18670	0.000131344018389823	0.00478263545223811	0.00416874493150307	DACH1/XRCC5/CCT3/HNRNPU/HSP90AB1/CCT6A/DDX39B/CCT2/CCT7/BMPR2/CCT4/CCT8/TNKS2/CCT5/HNRNPA1	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0070897	transcription preinitiation complex assembly	9/863	44/18670	0.000152191549598747	0.00550188875347987	0.0047956761672123	HMGB1/SMARCA4/BDP1/UBTF/TBPL1/PSMC5/TAF7/CREB1/TAF11	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0009266	response to temperature stimulus	25/863	243/18670	0.000160275073550282	0.00575273031850119	0.00501432015821596	UCP2/CAMK2B/HDAC2/ATP2B1/TP53INP1/PSIP1/GSK3B/YWHAE/DNAJA1/DNAJB6/DHX36/TPR/HSP90AB1/CIRBP/HSBP1/SUMO1/DNAJC7/HSPA8/RANBP2/DNAJA2/NF1/HSPH1/SLU7/GCLC/EP300	25
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034249	negative regulation of cellular amide metabolic process	24/863	229/18670	0.000162284099112687	0.00578352906412236	0.00504116563201113	ROCK1/RBM4/FXR1/CAPRIN1/PAIP2/EIF3E/DHX36/TPR/TNRC6B/CIRBP/CNOT7/PUM1/SNRNP70/CELF1/IREB2/SRP9/HNRNPR/SAMD4B/RGS2/YTHDF2/AGO1/ILF3/TIA1/SYNCRIP	24
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006405	RNA export from nucleus	17/863	135/18670	0.000164882278060985	0.00583474258631301	0.0050858054782191	TPR/RBM15B/DDX39B/ENY2/KHDRBS1/RANBP2/SSB/CPSF6/DHX9/SLU7/FYTTD1/XPO1/SRSF9/SRSF6/IWS1/SRSF5/HNRNPA1	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051783	regulation of nuclear division	21/863	188/18670	0.000169322700692992	0.00594997602085513	0.00518624775549164	CDKN1C/PHIP/BMP4/MAD1L1/ATRX/HNRNPU/PLCB1/IK/TPR/STAG2/RAD21/NIPBL/NUMA1/CHMP1B/PRKAR1A/CEP97/RANBP1/LCMT1/CUL3/ZNF207/CDK13	21
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0000075	cell cycle checkpoint	23/863	216/18670	0.000174255468925269	0.00608078980103802	0.00530027051314359	SOX4/PROX1/TOP2B/MAD1L1/PCBP4/TAOK1/TFDP2/MDM2/E2F7/IK/TPR/TP53BP1/NAE1/DDX39B/ARID3A/PRKDC/CNOT7/RPL24/PRMT1/LCMT1/ZNF207/CDKN2B/EP300	23
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0045814	negative regulation of gene expression, epigenetic	17/863	136/18670	0.000180492758341566	0.00625500765976808	0.00545212607955904	KCNQ1OT1/HDAC2/SMARCA5/HMGB1/PCGF2/RBBP4/MTF2/ARID1A/MORF4L2/EPC1/MPHOSPH8/DNMT3A/TRIM28/MORF4L1/ASF1A/SUZ12/HDAC5	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0046831	regulation of RNA export from nucleus	5/863	13/18670	0.000196757931622591	0.00669979666841017	0.00583982276768887	TPR/KHDRBS1/CPSF6/DHX9/IWS1	5
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0034605	cellular response to heat	17/863	137/18670	0.000197377075374947	0.00669979666841017	0.00583982276768887	CAMK2B/HDAC2/GSK3B/YWHAE/DNAJB6/DHX36/TPR/HSP90AB1/HSBP1/SUMO1/DNAJC7/HSPA8/RANBP2/NF1/HSPH1/SLU7/EP300	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006354	DNA-templated transcription, elongation	15/863	112/18670	0.000198373582617014	0.00669979666841017	0.00583982276768887	ELL2/ZNF326/HNRNPU/NELFCD/DDX39B/UBTF/ENY2/HMGN1/SUPT4H1/SSRP1/LDB1/RTF1/IWS1/AFF4/CDK13	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0030900	forebrain development	34/863	381/18670	0.000198660637530968	0.00669979666841017	0.00583982276768887	MDK/NEUROG3/CHD7/ETS1/BMP4/PROX1/TOP2B/PCM1/XRN2/EFHC1/ATRX/RTN4/ARPC5/KDM1A/PLCB1/KDM6B/GSK3B/YWHAE/RBPJ/NR2F2/TRAPPC9/PGAP1/ARID1A/UBB/BTBD3/SYNE2/SECISBP2/LAMB1/DYNC2H1/NF1/RYK/FYN/CREB1/DPCD	34
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007088	regulation of mitotic nuclear division	19/863	164/18670	0.000212236125875473	0.00710991021682833	0.0061972948755638	CDKN1C/PHIP/BMP4/MAD1L1/ATRX/HNRNPU/IK/TPR/STAG2/RAD21/NIPBL/NUMA1/CHMP1B/CEP97/RANBP1/LCMT1/CUL3/ZNF207/CDK13	19
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0060260	regulation of transcription initiation from RNA polymerase II promoter	7/863	28/18670	0.00022193764071291	0.00738567314292961	0.00643766136637447	HMGB1/DHX36/PSMC5/SUB1/CTNNBIP1/TAF7/CREB1	7
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051028	mRNA transport	18/863	152/18670	0.000234635345921211	0.0076512594872713	0.00666915752323349	CETN2/UPF3A/HNRNPA3/TPR/RBM15B/DDX39B/ENY2/RANBP2/DHX9/SLU7/FYTTD1/XPO1/SRSF9/SRSF6/IWS1/G3BP2/SRSF5/HNRNPA1	18
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:2000142	regulation of DNA-templated transcription, initiation	8/863	37/18670	0.000235700826167942	0.0076512594872713	0.00666915752323349	HMGB1/DHX36/BCLAF1/PSMC5/SUB1/CTNNBIP1/TAF7/CREB1	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0006479	protein methylation	20/863	179/18670	0.000238885060955378	0.0076512594872713	0.00666915752323349	RAB3B/ATRX/KDM1A/ARID4B/MLLT6/MTF2/PRMT1/TET2/KMT2E/KMT2A/BTG1/SNRPD3/SUZ12/LCMT1/DPY30/EHMT1/RTF1/IWS1/COPRS/EHMT2	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0008213	protein alkylation	20/863	179/18670	0.000238885060955378	0.0076512594872713	0.00666915752323349	RAB3B/ATRX/KDM1A/ARID4B/MLLT6/MTF2/PRMT1/TET2/KMT2E/KMT2A/BTG1/SNRPD3/SUZ12/LCMT1/DPY30/EHMT1/RTF1/IWS1/COPRS/EHMT2	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0060560	developmental growth involved in morphogenesis	24/863	235/18670	0.000240182457119069	0.0076512594872713	0.00666915752323349	DBN1/ALCAM/BMP4/MAP1B/MACF1/KDM5B/RTN4/CPNE1/GDI1/ADNP/GSK3B/HSP90AB1/PTK7/ITGB1/BMPR2/TRIM28/WASF1/SEMA6A/PLXNA1/RYK/ULK1/RAB11A/EPB41L5/COBL	24
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0031330	negative regulation of cellular catabolic process	26/863	264/18670	0.000240860527011456	0.0076512594872713	0.00666915752323349	ROCK1/SMARCC1/EIF4G2/HNRNPU/DHX36/HSP90AB1/CIRBP/HNRNPA0/RPL23/LAPTM4B/CSNK2A1/PAIP1/VPS35/UBXN1/SNRNP70/BAG6/SECISBP2/APOC3/RBM38/DHX9/PTK2/RRAGA/SYNCRIP/GABARAPL2/CST3/ELAVL1	26
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0140014	mitotic nuclear division	26/863	264/18670	0.000240860527011456	0.0076512594872713	0.00666915752323349	CDKN1C/PHIP/BMP4/MAD1L1/PDS5B/ATRX/HNRNPU/IK/TPR/STAG2/SMC2/RAD21/NIPBL/RPL24/KIF3B/NUMA1/CHMP1B/CEP97/RANBP1/LCMT1/CUL3/BOD1/ZNF207/RAB11A/UBE2S/CDK13	26
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007265	Ras protein signal transduction	38/863	448/18670	0.000242099553925599	0.0076512594872713	0.00666915752323349	STMN1/FARP1/CDC42EP3/ROCK1/CDKN2A/RAB3B/ARHGAP5/MAP4K4/RHOBTB3/RASA4/ARHGEF9/FGD4/GDI1/IFT22/RAB26/RALGDS/CYTH2/VAV2/STMN3/HACD3/ABI2/GRB2/DYNLT1/ITGB1/TRIM28/NF1/WASF1/APOC3/BRK1/G3BP1/CUL3/GNB1/RAB11A/NISCH/RAB14/G3BP2/USP8/ARFGEF3	38
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1903829	positive regulation of cellular protein localization	30/863	324/18670	0.000246737134592581	0.00774908813329826	0.00675442905947191	CD81/YWHAQ/PCM1/RTN4/TFDP2/MDM2/OAZ2/CCT3/GSK3B/YWHAE/TPR/HSP90AB1/YWHAG/PARP1/TSG101/ANXA13/CCT6A/CCT2/NIPBL/CCT7/ITGB1/NUMA1/TRIM28/CCT4/CCT8/HUWE1/FYN/RAB11A/TP53BP2/CCT5	30
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	10/863	57/18670	0.000252938448470905	0.00784577594794011	0.00683870619939854	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	10/863	57/18670	0.000252938448470905	0.00784577594794011	0.00683870619939854	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1900034	regulation of cellular response to heat	12/863	79/18670	0.000259876174840374	0.00801152011394404	0.00698317574110943	CAMK2B/GSK3B/YWHAE/DNAJB6/TPR/HSP90AB1/HSBP1/DNAJC7/HSPA8/RANBP2/HSPH1/EP300	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0033047	regulation of mitotic sister chromatid segregation	11/863	68/18670	0.000264839865389716	0.00811475807063003	0.00707316225857901	MAD1L1/ATRX/HNRNPU/IK/TPR/RAD21/NIPBL/NUMA1/LCMT1/CUL3/ZNF207	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0046822	regulation of nucleocytoplasmic transport	14/863	104/18670	0.000303570117359345	0.00924508993776186	0.00805840675172079	BMP4/RBM4/MDM2/GSK3B/YWHAE/TPR/KHDRBS1/TRIM28/NF1/CPSF6/DHX9/XPO1/IWS1/PKIG	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0072413	signal transduction involved in mitotic cell cycle checkpoint	10/863	59/18670	0.000338574081684373	0.0100670695885442	0.00877487856673108	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902369	negative regulation of RNA catabolic process	10/863	59/18670	0.000338574081684373	0.0100670695885442	0.00877487856673108	HNRNPU/DHX36/CIRBP/HNRNPA0/PAIP1/SECISBP2/RBM38/DHX9/SYNCRIP/ELAVL1	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902402	signal transduction involved in mitotic DNA damage checkpoint	10/863	59/18670	0.000338574081684373	0.0100670695885442	0.00877487856673108	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1902403	signal transduction involved in mitotic DNA integrity checkpoint	10/863	59/18670	0.000338574081684373	0.0100670695885442	0.00877487856673108	SOX4/PCBP4/TFDP2/MDM2/E2F7/ARID3A/PRKDC/CNOT7/PRMT1/EP300	10
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1901998	toxin transport	8/863	39/18670	0.00034609833016927	0.0102302594652975	0.00891712168318473	CCT3/DNAJA1/CCT2/ARID1A/CCT7/CCT4/CCT8/CCT5	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071158	positive regulation of cell cycle arrest	12/863	82/18670	0.000370430461212053	0.0108278274917736	0.00943798694805336	INSM1/SOX4/PCBP4/TFDP2/MDM2/E2F7/RPL23/ARID3A/CNOT7/PRMT1/MED25/EP300	12
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0007052	mitotic spindle organization	14/863	106/18670	0.00037062414499205	0.0108278274917736	0.00943798694805336	STMN1/EFHC1/HNRNPU/TPR/STAG2/DYNC1H1/KIF3B/CEP126/NUMA1/CHMP1B/DCTN2/CEP97/ZNF207/RAB11A	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0044728	DNA methylation or demethylation	13/863	94/18670	0.000377717581488585	0.0109712765721395	0.0095630231613873	GNAS/ATRX/APEX1/PARP1/MPHOSPH8/DNMT3A/TET2/TDG/TRIM28/KMT2E/KMT2A/EHMT1/EHMT2	13
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051054	positive regulation of DNA metabolic process	23/863	228/18670	0.000382911305998541	0.0110582144404751	0.00963880184065292	XRCC5/ATRX/HMGB1/E2F7/CCT3/DHX36/HSP90AB1/PARP1/TP53BP1/CCT6A/DDX39B/CCT2/PRKDC/CCT7/MPHOSPH8/TRIM28/CCT4/CCT8/TNKS2/DHX9/CCT5/HNRNPA1/FUS	23
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0030330	DNA damage response, signal transduction by p53 class mediator	14/863	107/18670	0.00040864553876725	0.011733964756031	0.0102278140560032	SOX4/DDX5/ATRX/PCBP4/TFDP2/MDM2/KDM1A/E2F7/MYO6/ARID3A/CNOT7/PRMT1/ING4/EP300	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032784	regulation of DNA-templated transcription, elongation	9/863	50/18670	0.0004196907358064	0.0119149488555207	0.010385567360633	ZNF326/HNRNPU/NELFCD/DDX39B/HMGN1/SUPT4H1/LDB1/RTF1/CDK13	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0043489	RNA stabilization	9/863	50/18670	0.0004196907358064	0.0119149488555207	0.010385567360633	HNRNPU/DHX36/CIRBP/HNRNPA0/PAIP1/RBM38/DHX9/SYNCRIP/ELAVL1	9
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032239	regulation of nucleobase-containing compound transport	5/863	15/18670	0.000424926251508181	0.0119574189801068	0.0104225860960931	TPR/KHDRBS1/CPSF6/DHX9/IWS1	5
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0051052	regulation of DNA metabolic process	36/863	429/18670	0.0004273290379755	0.0119574189801068	0.0104225860960931	DACH1/XRCC5/ATRX/KDM1A/HMGB1/E2F7/CCT3/HNRNPU/DHX36/HSP90AB1/PARP1/TP53BP1/STAG2/CCT6A/DDX39B/TERF2IP/CCT2/PRKDC/MAGEF1/CCT7/MPHOSPH8/HDAC8/BMPR2/TRIM28/CCT4/CCT8/KMT2A/TNKS2/DHX9/CCT5/YLPM1/HNRNPA1/RBBP6/FUS/TTF1/EHMT2	36
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0042770	signal transduction in response to DNA damage	16/863	133/18670	0.000428325456003825	0.0119574189801068	0.0104225860960931	SOX4/DDX5/ATRX/PCBP4/TFDP2/MDM2/KDM1A/E2F7/MYO6/GRB2/ARID3A/PRKDC/CNOT7/PRMT1/ING4/EP300	16
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0032869	cellular response to insulin stimulus	22/863	216/18670	0.00044524913867844	0.0123611984633103	0.0107745371680197	PHIP/PKM/CFLAR/ATP2B1/SMARCC1/GNAI2/GSK3B/YWHAG/PARP1/GRB2/ATP6V0E1/PIK3R3/PRKDC/ATP6V1G1/STXBP4/ATP6V1D/ATP6V1B2/GCLC/ATP6V1F/ERRFI1/SRSF5/HDAC5	22
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0071156	regulation of cell cycle arrest	14/863	108/18670	0.000449945765206442	0.0124229531327603	0.0108283651187045	INSM1/SOX4/MLXIPL/PCBP4/TFDP2/MDM2/E2F7/HSP90AB1/RPL23/ARID3A/CNOT7/PRMT1/MED25/EP300	14
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090263	positive regulation of canonical Wnt signaling pathway	17/863	147/18670	0.000457563372548402	0.0125642401478455	0.0109515167855847	SOX4/PTK7/RBPJ/PSMD2/VPS35/PSMD4/SULF2/PSMC5/TNKS2/PSMB4/PSMB1/RUVBL1/USP47/CSNK1G2/PSMB3/RNF146/USP8	17
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0048675	axon extension	15/863	121/18670	0.000464454077768551	0.0126841398955814	0.011056026416447	DBN1/ALCAM/MAP1B/MACF1/RTN4/GDI1/ADNP/GSK3B/HSP90AB1/ITGB1/BMPR2/SEMA6A/RYK/ULK1/RAB11A	15
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0000819	sister chromatid segregation	20/863	189/18670	0.000488202790045085	0.0132606433512246	0.0115585309210674	TOP2B/MAD1L1/PDS5B/ATRX/HNRNPU/IK/TPR/STAG2/SMC2/RAD21/NIPBL/NUMA1/HDAC8/CHMP1B/LCMT1/CUL3/BOD1/ZNF207/RAB11A/SFPQ	20
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0090224	regulation of spindle organization	8/863	41/18670	0.000495333025683761	0.0133819809358113	0.0116642938306176	HNRNPU/TPR/STAG2/DYNC1H1/NUMA1/CHMP1B/CEP97/SENP6	8
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:1901983	regulation of protein acetylation	11/863	73/18670	0.000498442115681931	0.0133939659427899	0.0116747404635661	SOX4/EID1/HDAC2/SET/TAOK1/GSK3B/BRD7/TERF2IP/KMT2A/TAF7/IWS1	11
early_EEC_vs_goblet.up	early_EEC_vs_goblet	up	GO:0009952	anterior/posterior pattern specification	22/863	219/18670	0.000537829985681168	0.0143755089257865	0.0125302943472527	BMP4/LFNG/BPTF/HOXA10/FOXA2/HES6/GDF11/PCGF2/HOXB8/RBPJ/NR2F2/PRKDC/HOXB9/PGAP1/PBX1/SSBP3/LDB1/BMPR2/CTNNBIP1/EPB41L5/COBL/EP300	22
